time,sku,itemCondition,comment,link,platform,amount,shelfLocation,ownerName
02/15/2024 12:13 PM,33716,NEW,COLOR:TRANSLUCENT ,"AECHY Silicone Mats for Kitchen Counter 47""x23.6""x0.08”, Largest Heat Resistant Mat Shipped Rolled Up Kitchen Island Silicone Countertop Protector Mat Nonslip Extra Large Counter Mat, Translucent https://a.co/d/4OyPycr",Amazon,1,A33,Kofi Kwong
02/15/2024 12:19 PM,33717,NEW,SAME ITEM. DIFFERENT SIZE. SIZE: 27.5”L 6”W,"Uziass Wood Dough Bowl, 39.25in Hand Carved Rustic Wooden Dough Bowls Farmhouse Decorative Wood Dough Bowl Long Wooden Bowls for Dining Table Centerpiece Living Room Home Kitchen Counter Accent Decor https://a.co/d/92T3XCj",Amazon,1,B23,Kofi Kwong
02/15/2024 12:25 PM,33718,NEW,,"Serene Valley 27-9/16"" x 14-9/16"" Sink Protector, Rear Drain with Corner Radius 3/16"", Sink Grid NLW2815R https://a.co/d/bTGwB3A",Amazon,1,D43,Kofi Kwong
02/15/2024 12:40 PM,33719,NEW,API.,"KES Industrial Pipe Floating Shelves Bathroom Shelf with Towel Bar 24 inch 2 Tier Wooden Wall Shelf with Towel Rack Wall Mounted Black, BTR501S60-BK https://a.co/d/5WKJjsI",Amazon,1,D13,Kofi Kwong
02/15/2024 12:55 PM,33720,NEW,PT. MISSING ACCESSORIES,"Set of 2 Slim Wall Sconces with White Fabric Shade, Plug in or Hardwired Indoor Wall Lights, Matte Black Bedside Wall Lantern Metal Column Stand Wall Lamp for Bedroom Living Room Vanity Bathroom https://a.co/d/4cKrgAx",Amazon,1,K42,Kofi Kwong
02/15/2024 1:02 PM,33721,NEW,API.,"Medical Tool-Free Assembly Spa Bathtub Shower Lift Chair, Portable Bath Seat, Adjustable Shower Bench, White Bathtub Lift Chair with Arms https://a.co/d/b1Vw75K",Amazon,1,K44,Kofi Kwong
02/15/2024 2:04 PM,33722,NEW,BLACK. 26”. API. FT.,"<a href=""https://a.co/d/dyssezH"">https://a.co/d/dyssezH</a>",Amazon,1,B35,Kofi Kwong
02/15/2024 2:14 PM,33723,NEW,COLOR: BAMBOO. SIZE: CALIFORNIA KING,"Bamboo Mattress Topper California King Size with 8-21"" Deep Pocket Mattress Pad for Back Pain Pillow Top Mattress Cooling Cover Quilted Mattress Protector with1200 GSM Down Alternative Fill (72x84) https://a.co/d/2eJKRHj",Amazon,1,A35,Kofi Kwong
02/15/2024 2:26 PM,33724,NEW,8.4 GAL. 3 PACK.,"Limited-time deal: Closet Organizers and Storage - Trunk Organizer, Dorm Room Essentials, 8.4 Gal Collapsible Storage Bins, Stackable Closet Organizer, Plastic Car Organizer, 3 Pack Dorm Storage Bins with Lids and Doors https://a.co/d/j4IPXo9",Amazon,1,M43,Kofi Kwong
02/15/2024 2:53 PM,33725,NEW,PT.,"Limited-time deal: GIHETKUT Double Induction Cooktop, 110V Electric Cooktop 2300W Electric Stove Top with 2 Burner Independent Control, Ultrathin Body, 9 Temperature, Multiple Power Levels, 2 Hour Timer, Safety Lock https://a.co/d/4y9doud",Amazon,2,K34,Kofi Kwong
02/15/2024 3:14 PM,33726,NEW,API. UT.,PRESDE Black Gold Crystal Bathroom Vanity Lights Fixtures Over Mirror Modern 3 Light Bath Wall Lighting https://a.co/d/3n8tqAp,Amazon,1,E34,Kofi Kwong
02/15/2024 3:29 PM,33727,NEW,MINOR SCRATCH.,"<a href=""https://a.co/d/6MUg0QA"">https://a.co/d/6MUg0QA</a>",Amazon,1,K21,Kofi Kwong
02/15/2024 3:55 PM,33728,NEW,D. DARK GREEN CAMOUFLAGE ,"<a href=""https://a.co/d/7tgNs1d"">https://a.co/d/7tgNs1d</a>",Amazon,1,D23,Kofi Kwong
02/15/2024 4:09 PM,33729,NEW,PT.,"The LOR Barista System Coffee and Espresso Machine Combo by Philips, Black https://a.co/d/b2bbW5B",Amazon,1,M13,Kofi Kwong
02/15/2024 4:21 PM,33730,NEW,API.,"GreenChief Toilet Safety Rails Foldable, Stand Alone Toilet Frame Adjustable Height, Bathroom Toilet Handles with Suction Cups, Freestanding Toilet Bars for Elderly Handicap - Fit Any Toilets (300 LB) https://a.co/d/csuS55y",Amazon,1,K43,Kofi Kwong
02/15/2024 4:26 PM,33731,NEW,NUDE/ROSE GOLD,Kono Unisex-Adults Carry-on Luggage- Suitcase https://a.co/d/hGYAvKX,Amazon,1,B35,Kofi Kwong
02/15/2024 4:44 PM,33732,NEW,PT. MISSING ACCESSORIES ,"Commercial Hot Dog Machine With Bun Steamer Hotdogs Food Display Warmer Electric Portable (100 hotdogs,48 buns) https://a.co/d/7ZgEVbT",Amazon,1,B35,Kofi Kwong
02/15/2024 5:07 PM,33733,NEW,C.WHITE. 38”x72”. MISSING ACCESSORY ,"<a href=""https://a.co/d/dQb9KLu"">https://a.co/d/dQb9KLu</a><p>38”x72</p><br /><br />",Amazon,1,NS1,Kofi Kwong
02/15/2024 5:18 PM,33734,NEW,NO MANUAL. MAY MISSING ACCESSORIES. WHITE. 40X40 CM.,WalmHomie 1 Light Rattan Pendant Lights Fixture Ceiling Light Chandelier Handwoven Pendant Lamp Shade for Cafe Restaurant White https://a.co/d/8VqnDPk,Amazon,1,N25,Kofi Kwong
02/15/2024 5:27 PM,33735,NEW,1 BLANKET. 88”x88”,<p>No link</p>,other,1,N33,Kofi Kwong
02/15/2024 5:41 PM,33736,NEW,SIMILAR ITEM. COLOR:BLUE,"Joveco Round Velvet Ottoman, Upholstered Vanity Stool Footrest with Gold Metal Base, Modern Padded Makeup Chair for Bedroom Living Room Girls Room (Blue) https://a.co/d/3LYNJcT",Amazon,1,N33,Kofi Kwong
02/15/2024 5:52 PM,33737,NEW,NO PART LIST. MAY MISSING ACCESSORIES. MINOR DENT. COLOR: CLASSICAL WHITE,"AZODY Bathroom Cabinet with Gold Trim, Wall-Mounted Bathroom Cabinet Storage Cabinet with Adjustable Shelves and Side Hooks, Space Saver Medicine Cabinet for Livingroom, Laundry, Frameless White https://a.co/d/agzCOrZ",Amazon,1,M24,Kofi Kwong
02/15/2024 6:10 PM,33738,NEW,COLOR: BIRD FEEDING. API. MINOR SCRATCH.,Ointo Garden 6-Hook Bird Feeding Station Kit，Bird Feeder Pole Bird Feeder Stand Feeder Hanging Kit & Bird Bath for Attracting Wild Birds with Squirrel Proof Baffle Guard https://a.co/d/aunSWEs,Amazon,1,H12,Kofi Kwong
02/15/2024 6:24 PM,33739,NEW,API. UT.,"Touchless Kitchen Faucet Automatic Motion Sensor Christmas Gift, WaterSong Kitchen Sink Faucets with 4 Modes Pull Down Sprayer, Commercial Modern Kitchen Water Tap, 1s Sensor Control Box, Deck Mount https://a.co/d/gsJACdw",Amazon,1,H34,Kofi Kwong
02/15/2024 6:40 PM,33740,NEW,8”. TWIN,"Limited-time deal: Twin Mattress, Molblly 8 inch Gel Memory Foam Mattress with CertiPUR-US Certified Foam Bed Mattress in a Box for Sleep,Twin Size https://a.co/d/hoVWfBa",Amazon,1,C45,Kofi Kwong
02/17/2024 10:52 AM,33741,NEW,,"LORYERGO Adjustable Laptop Desk with Cushion, Mouse Pad & Cellphone Slot - Laptop Stand for Bed & Couch, Riser for Home & Office (Black) https://a.co/d/4wFVins",Amazon,1,F22,Kofi Kwong
02/17/2024 11:04 AM,33742,NEW,12”L x10” W,<p>No lin</p>,Amazon,1,C33,Kofi Kwong
02/17/2024 11:11 AM,33743,NEW,MINOR DENT,isYoung Cat Scratcher Lounge Corrugated Cat Scratcher Cardboard Protector for Furniture Couch Floor Eco-Friendly Toy - Keep Cats Fun Healthy https://a.co/d/78uNpnM,Amazon,1,M42,Kofi Kwong
02/17/2024 11:36 AM,33744,NEW,API. WHITE.,"<a href=""https://www.amazon.com/dp/B0CGZHPPHX?starsLeft=1&ref_=cm_sw_r_cso_cp_apin_dp_E0MWHNC6Y08VGFTQ3RQR"">https://www.amazon.com/dp/B0CGZHPPHX?starsLeft=1&ref_=cm_sw_r_cso_cp_apin_dp_E0MWHNC6Y08VGFTQ3RQR</a>",Amazon,1,T21,Kofi Kwong
02/17/2024 11:50 AM,33745,NEW,PACK OF 1. 6FT.,Kazeila Artificial Olive Tree 6FT Tall Faux Silk Plant for Home Office Decor Indoor Fake Potted Tree with Wood Branches and Fruits https://a.co/d/h0mx27i,Amazon,1,C22,Kofi Kwong
02/17/2024 12:13 PM,33746,AS IS,LARGE 5 PLATFORM. MISSING ONE PART.,HYABi 53 inches Multi-Level Cat Tree Comfortable Luxury Cats Perched Kitten Activity Play House https://a.co/d/236ymiz<br /><br />,Amazon,1,E45,Kofi Kwong
02/17/2024 12:24 PM,33747,NEW,PT. API.,"<a href=""https://a.co/d/bn7f6FM"">https://a.co/d/bn7f6FM</a>",Amazon,1,C23,Kofi Kwong
02/17/2024 1:13 PM,33748,AS IS,ONE PART BROKEN. NO PART LIST. ,"<a href=""https://amzn.eu/d/15enSpk"">https://amzn.eu/d/15enSpk</a>",Amazon,1,E25,Kofi Kwong
02/17/2024 1:37 PM,33749,NEW,ONE PART DAMAGE. API. ,Homde Wine Rack Wall Mounted Wood Wine Shelf with Bottle Stemware Glass Holder Rustic Wine Display Storage Rack with 4-Bottle Liquor Dispenser for Home Bar Kitchen Decor https://a.co/d/fTmPAqX,Amazon,1,E23,Kofi Kwong
02/17/2024 12:49 PM,33750,NEW,8'*8',"<p>UNP Easy Sun Shelter Beach Tent Pop Up Canopy Event Cabana UPF 50+ Shade Tent 4-6 Person Rainproof, Waterproof for Camping Trips, Backyard Fun, Party Or Picnics with Side Wall (8 x 8 ft, White) https://a.co/d/7MEctnW</p>",Amazon,1,H24,Yk Li
02/17/2024 12:56 PM,33751,NEW,,"<p>Brondell Bidet Toilet Seat Non-Electric Swash Ecoseat, Fits Elongated Toilets, White - Dual Nozzle System, Ambient Water Temperature - Bidet with Easy Installation https://a.co/d/0l3JcNE</p>",Amazon,1,A34,Yk Li
02/17/2024 1:02 PM,33752,USED LIKE NEW,"SIMILAR ITEM, DIFFERENT DESIGN ","<p>Post-Surgery Leg, Knee, Ankle Elevation Pillow - Double Wedge for Sleeping, Injure, Improves Blood Circulation, Reduce Swelling, Sciatica Pain Relief https://a.co/d/aTPuVWS</p>",Amazon,1, C31,Yk Li
02/17/2024 1:14 PM,33753,NEW,POWER TESTED ,"<p>Humidifiers for Large Room Home, 6.6Gal/25L Large Humidifier Whole House Humidifier 3000 sq.ft, Cool Mist Top Fill Floor Commercial and Industrial Humidifiers, 360° Nozzle Sets, 3 Speed, Remote https://a.co/d/acUsQot</p>",Amazon,1,M14,Yk Li
02/17/2024 1:16 PM,33754,NEW,,<p>NOLINK </p>,other,1,G1,Yk Li
02/17/2024 1:30 PM,33755,NEW,,<p>https://www.walmart.ca/en/ip/Gymax-4PCS-Orthopedic-Bed-Wedge-Pillow-Set-Post-Surgery-Memory-Foam-for-Back-Neck-Leg/PRD5HAE3EX7YOO1?skuId=5HAE3EX7YOO1&offerId=7FB00E6EEF50430DAF78E649BAC2438E&cmpid=SEM_CA_32614_SA6NM5M1QX&utm_id=SEM_CA_32614_SA6NM5M1QX&utm_medium=paid_search&utm_source=google&utm_campaign=always_on&gad_source=1&gbraid=0AAAAADv6L0SDlp6DwLb2ujENVsTcUYchA&gclid=Cj0KCQiAz8GuBhCxARIsAOpzk8wX-3e2DG1D0yo0VMv1kRWvmg4ALYgPuUIYZufuJV9KyVF_FOU0rzgaAlijEALw_wcB&gclsrc=aw.ds</p>,other,1,D21,Yk Li
02/17/2024 1:39 PM,33756,NEW,,"<p>Qirroboni 4PCS Orthopedic Bed Wedge Pillow Set, Adjustable Pillows for Neck, Back and Leg Pain Relief Comfortable & Post Surgery Foam - Heartburn, Anti Snoring, Acid Reflux & GERD Sleeping Light Grey https://a.co/d/8b0wlgm</p>",Amazon,1,C31,Yk Li
02/17/2024 1:46 PM,33757,NEW,MISSING POWER  CHARGER ,<hr /><p>SABNEO Light Saber V7 Changeable Colors - Smooth Swing and Sound Dueling Light Sabers RGB - 10 Sound Effects https://a.co/d/9IwCGA9</p>,Amazon,1,K33,Yk Li
02/17/2024 2:02 PM,33758,NEW,4 PEOPLE ,"<p>Gorich Beach Tent, Beach Shade Tent for 3/4-5/6-7/8-10 Person with UPF 50+ UV Protection, Portable Beach Tent Sun Shelter Canopy, Lightweight & Easy Setup Cabana Beach Tent https://a.co/d/iye9PH7</p>",Amazon,1,M24,Yk Li
02/17/2024 2:08 PM,33759,NEW,,"<p>Adjustable Bed Wedge Pillow | Exclusive 7-in-1 Incline and Positioner Memory Foam Pillow for Sleeping. 9 or 12 Inch - Adjust To Your Comfort | Helps With Acid Reflux, Gerd, Heartburn, Back & Knee Pain https://a.co/d/74Njco8</p>",Amazon,1,C31,Yk Li
02/15/2024 4:20 PM,33760,NEW,"NO PART LIST, MAY MISSING ACCESSORIES, UNTEST, WHITE","Waterproof Led Boat Light Bar, BIGLIONX 22 inch Spot&Flood Combo White LED Light Bar 200W 22000LM Deck Dock Yacht Led Marine Light Bar Boat Headlights Spotlights Waterproof IP68 12V 24V for Boat https://a.co/d/9vctDQd",Amazon,1,H23,louie law
02/15/2024 4:46 PM,33761,AS IS,MISSING PART,"Ointo Garden 6-Hook Bird Feeding Station,Steel Multi-Feeder Kit Stand for Attracting Wild Birds w/ 4 Bird Feeders,Bird Bath,Mesh Tray and Squirrel Guard Baffle https://a.co/d/e4qjli1",Amazon,1,D32,louie law
02/15/2024 4:44 PM,33762,NEW,12PC,Zhongma 12pcs Plastic Buckets for 3 Tier Metal Flower Display Stand (Plastic Buckets 12 pcs) https://a.co/d/7ZZM9b6,Amazon,1,H44,louie law
02/15/2024 5:02 PM,33763,NEW,,"[PJ Collection] Live Edge Foldable Table, Natural Fir Root Table Top, Foldable Table Legs, Lightweight Table, No Tool Assembly https://a.co/d/fSL3B0n",Amazon,1,F22,louie law
02/15/2024 5:11 PM,33764,NEW,"OIL LEAK, SET OF2",LAFORMO Set of 2 For EZGO Medalist/TXT Front Coil Over Heavy Duty Shocks 1994+ Newer Gas or Electric 70630-G01 https://a.co/d/3CA6Jm0,Amazon,1,F22,louie law
02/15/2024 5:21 PM,33765,NEW,2PC,LAFORMO Set of 2 For EZGO Medalist/TXT Front Coil Over Heavy Duty Shocks 1994+ Newer Gas or Electric 70630-G01 https://a.co/d/3CA6Jm0,Amazon,2,F12,louie law
02/15/2024 5:35 PM,33766,NEW,"API., ","SMOOL Round End Tables with Storage - Stacking Nesting Tables with Removeable Top and Steel Frame, Side Tables for Living Room, Bedroom, Office, Rustic Brown and Black https://a.co/d/1wtKwFJ",Amazon,1,M13,louie law
02/15/2024 6:15 PM,33767,NEW,"MISSING SCREWS, GREEN MARBLE",HLR Round Coffee Table with Green Faux Marble Top https://a.co/d/4pfyS4p,Amazon,1,T2,louie law
02/15/2024 6:32 PM,33768,NEW,"API., ESPRESSO, 48INCH","SHW Home Office Computer Desk, Silver/Espresso, 48-Inch (121 cm W x 60 cm D) https://a.co/d/7zbrPEg",Amazon,1,T2,louie law
02/16/2024 11:01 AM,33769,NEW,"API., UNTEST",Tiffany Ceiling Fixture Lamp Semi Flush Mount Light W16H15 Inch Stained Glass Red Rose Shade S001 WERFACTORY Parent Lover Friend Kid Living Room Bedroom Study Kitchen Office Island Bar Hallway Dining https://a.co/d/4Z6GlvU,Amazon,1,K14,louie law
02/15/2024 12:57 PM,33770,SEALED,,"Human Dog Bed for People Adults, Giant Bean Bag Bed with Blanket, Washable Faux Fur Nap Bed Adult Oval for People, Families, Pets 68""x48""x9"" Removable Large Memory Foam Human Sized Dog Bed Grey https://a.co/d/8o4mIdN",Amazon,1,N15,Wentao Guo
02/15/2024 1:15 PM,33771,NEW,"API., SIMILAR ITEM, DIFFERENT SIZE, 30”X21”X9”","Hotis Home Gold Farmhouse Sink, 33 Inch Stainless Steel Farmhouse Kitchen Sink, Single Bowl Burshed Gold Apron Front Farm Sink, Brass Undermount Sink With Accessories https://a.co/d/ha6kxim",Amazon,1,K35,Wentao Guo
02/15/2024 1:29 PM,33772,NEW,"19”X24”,DAMAGED","KEYDOLA Patio Side Table (19"" Round-24 Height) Portable Folding Side Table, Round Dining Side Table, Coffee End Table for Living Room, Patio, Garden (Set 2) - Natural Color https://a.co/d/c7QpsVB",Amazon,1,K14,Wentao Guo
02/15/2024 1:54 PM,33773,NEW,,"Dewfig Full Length Mirror 63""x24"", Irregular Wavy Mirror, Wave Floor Mirror https://a.co/d/2dqE8Gh",Amazon,1,T21,Wentao Guo
02/15/2024 2:14 PM,33774,NEW,"MISSING PART, DIFFERENT BRAND, DAMAGED",Massage Table Massage Bed Spa Bed 73” Long 2 Folding Portable Massage Table W/Carry Case Height Adjustable Salon Bed Face Cradle Bed (Black) https://a.co/d/2n9Efsd,Amazon,1,N15,Wentao Guo
02/15/2024 2:30 PM,33775,NEW,"API.,DIFFERENT SIZE, 48”X32”","Fab Glass and Mirror Wall Mount Activity Kit Gym & Dance Studio HD Tempered Glass Safety Backing, 36"" x 72"" https://a.co/d/8h6FXs6",Amazon,1,T22,Wentao Guo
02/15/2024 2:49 PM,33776,NEW,API.,"Wrapping Paper Roll Cutter - Holder & Dispenser for Butcher Freezer Craft Paper Rolls 18"" - Non-Slip Cutting Tool with Serrated Blade for Gift Wrap - Wall Mount or Tabletop https://a.co/d/4DR0ThY",Amazon,1,K22,Wentao Guo
02/15/2024 2:58 PM,33777,NEW,API.,COOSHADE Compact Lightweight Backpack Canopy Sun Protection Pop-Up Shelter Slant Leg Beach Tent 8 x 8 ft Base / 6 x 6 ft Top(SkyBlue) https://a.co/d/09PxWxO,Amazon,1,F35,Wentao Guo
02/15/2024 3:34 PM,33778,NEW,"PT., MISSING GROVES","<a href=""https://a.co/d/1MzOqR2"">https://a.co/d/1MzOqR2</a>",Amazon,1,N22,Wentao Guo
02/15/2024 3:45 PM,33779,NEW,"PT.,API.","<a href=""https://a.co/d/6OxP6du"">https://a.co/d/6OxP6du</a>",Amazon,1,M12,Wentao Guo
02/15/2024 3:53 PM,33780,NEW,,"<a href=""https://a.co/d/ggaowLy"">https://a.co/d/ggaowLy</a>",Amazon,1,H12,Wentao Guo
02/15/2024 4:16 PM,33781,NEW,API.,"<a href=""https://a.co/d/2OaXarN"">https://a.co/d/2OaXarN</a>",Amazon,1,N15,Wentao Guo
02/15/2024 4:28 PM,33782,NEW,API.,"<a href=""https://a.co/d/htCcTd1"">https://a.co/d/htCcTd1</a>",Amazon,1,M12,Wentao Guo
02/15/2024 4:54 PM,33783,NEW,24”X36”,"<a href=""https://a.co/d/0E97E6I"">https://a.co/d/0E97E6I</a>",Amazon,1,T21,Wentao Guo
02/15/2024 5:05 PM,33784,NEW,"API.,46”","Cumbor 46”Auto Close Baby Gate(Black) & Cumbor Extra Wide 57-Inch Child Gate(Black), Easy Walk Thru Dog Gate for The House, Stairs, Doorways, Pressure Mounted Safety Child Gate for Kids Toddler<br /><a href=""https://a.co/d/bONF1ue"">https://a.co/d/bONF1ue</a>",Amazon,1,H25,Wentao Guo
02/15/2024 5:25 PM,33785,NEW,API.,"Leomonio 70"" Sofa Table-Narrow Long Console Table Behind Couch,Modern Skinny Black Entryway Table with Hooks for Hallway, Living Room, Bedroom, Sturdy and Stable, Easy to Assemble,Marble Black<br /><a href=""https://a.co/d/7Z3Uvze"">https://a.co/d/7Z3Uvze</a>",Amazon,1,E22,Wentao Guo
02/15/2024 5:38 PM,33786,NEW,,"<a href=""https://a.co/d/fu3Hdo7"">https://a.co/d/fu3Hdo7</a>",Amazon,1,K32,Wentao Guo
02/15/2024 5:44 PM,33787,NEW,,"Auledio 2 Pack Spice Rack Organizer, 3 Tier Counter-top Stand or Wall Mounted Storage Rack Hanging Shelf for Kitchen Cabinet, Cupboard, Pantry Door or Bathroom Shower Cosmetic - Chrome https://a.co/d/hU7hUPG",Amazon,1,K22,Wentao Guo
02/15/2024 6:08 PM,33788,NEW,"SIMILAR ITEM, DIFFERENT SIZE, 40”X24”,NO PART LIST, MAY MISSING ACCESSORIES ","Metal Table Legs H28''xW20'' Desk Legs Industrial Country Style Heavy Duty Bench Legs Dining Table Legs Industrial Modern Steel Table Legs,DIY Adjustable Desk Legs https://a.co/d/8aSy3Ul",Amazon,1,T22,Wentao Guo
02/15/2024 6:28 PM,33789,NEW,UNTEST,"DEWALT 20V MAX* Reciprocating Saw, Tool Only (DCS380B) , Yellow https://a.co/d/3RUVG5q",Amazon,1,H22,Wentao Guo
02/15/2024 6:41 PM,33790,NEW,PT.,"<a href=""https://a.co/d/9Z6Nsy8"">https://a.co/d/9Z6Nsy8</a>",Amazon,1,K32,Wentao Guo
02/16/2024 11:07 AM,33791,NEW,"42”, MAY MISSING ACCESSOIRES ","DLLT 35 Inch Retractable Ceiling Fan with Lights Remote Control, 30W LED Bladeless Modern Ceiling Fan for Kitchen, Bedroom, Living Room, Quiet Motor Fan, 3 Color Changeable, Timing, 3 Speed, FCC https://a.co/d/i8ToA4o",Amazon,1,D25,Wentao Guo
02/16/2024 11:42 AM,33792,NEW,API.,<p>NO LINK</p>,Amazon,1,T22,Wentao Guo
02/16/2024 12:02 PM,33793,NEW,API.,JOM Metal Bed Frame Queen Size Platform Bedframe for Box Spring and Mattress Black Bed Rails Heavy Duty https://a.co/d/c8VsZKb,Amazon,1,F22,Wentao Guo
02/16/2024 12:06 PM,33794,NEW,MAY NOT SAME BRAND,"Zapuno Foldable Laptop Bed Table Multi-Function Lap Serving Tray Dining Table with Storage Drawer and Water Bottle Holder, Slot for Eating, Working on Couch/Sofa (Arc Shape) https://a.co/d/0zPTkj9",Amazon,1,F32,Wentao Guo
02/16/2024 12:21 PM,33795,NEW,"API.,FULL SIZE, 8”","Maenizi 8 Inch Full Size Bed Frame No Box Spring Needed, Heavy Duty Metal Platform Bed Frame Full Support Up to 3000 lbs, Easy Assembly, Noise Free, Black https://a.co/d/9U4jRo6",Amazon,1,B25,Wentao Guo
02/16/2024 12:25 PM,33796,NEW,36”X48”X0.08”,"Carpet Chair Mats/Chair Mat for Carpets | Low/Medium Pile Computer Chair Floor Protector for Office and Home 36""x 48""x 0.08""/Not Suitable for high Pile Carpet https://a.co/d/4ey0kJS",Amazon,1,AS1,Wentao Guo
02/16/2024 12:33 PM,33797,USED LIKE NEW,PT.,"4L Quiet Humidifiers for Large Room,Ultrasonic Cool Mist Humidifiers with Humidistat,Plants humidifier indoor,Easy Use,LED Display,Sleep Mode,Air Humidifiers for Bedroom/Home, White https://a.co/d/bL2GKtR",Amazon,1,H22,Wentao Guo
02/16/2024 12:55 PM,33798,NEW,"4PACK, SIMILAR ITEM, ACCESSOIRES DIFFERENT, MAY MISSING ACCESSORIES ","4.10/3.50-4 tire and Wheel,10"" Flat Free Solid Tire Wheel with 5/8"" Bearings,2.1"" Offset Hub,for Gorilla Cart,Garden Carts,Dolly,Trolley,Dump Cart,Hand Truck/Wheelbarrow/Garden Wagon (4-Pack) https://a.co/d/21ojF0y",Amazon,1,N22,Wentao Guo
02/16/2024 1:19 PM,33799,NEW,"PT.,API., DIFFERENT MODEL","KBS Large 17-in-1 Bread Machine, 2LB All Stainless Steel Bread Maker with Auto Fruit Nut Dispenser, Nonstick Ceramic Pan, Full Touch Panel Tempered Glass, Reserve& Keep Warm Set, Oven Mitt and Recipes https://a.co/d/32Yk8xO",Amazon,1,N24,Wentao Guo
02/17/2024 10:48 AM,33800,NEW,SCRATCH ON SURFACE ,"SCITOO 4X 12x1.5 5x5 to 6x5.5 14x1.5 78.1 2"" Wheel Spacers Adapterse 6 Lug fits for 1979-1986 GMC C1500 1999-2014 Jeep Grand Cherokee 1975-1986 Chevrolet C10 https://a.co/d/0QtR3i0",Amazon,1,E43,Luka Ng
02/17/2024 10:55 AM,33801,NEW,"API., LIGHT WALNUT, 24”*5.5”","Imperative Décor Floating Shelves Rustic Wood Wall Shelf | Set of 2 (Walnut, 24"" x 5.5"") https://a.co/d/3p0Jbj6",Amazon,1,K43,Luka Ng
02/17/2024 11:08 AM,33802,NEW,"PT., RED, API.","Limited-time deal: Slow Masticating Juicer Machines with Big Mouth 3.3'' Feed Chute, SiFENE Wide Mouth Whole Slow Juicer, Vertical Cold Press Juice Extractor for Vegetables and Fruits, BPA-Free, Easy to Clean https://a.co/d/iee9Tog",Amazon,1,K34,Luka Ng
02/17/2024 11:16 AM,33803,NEW,"MAIN PART IN, BENCH","Medline Transfer Bench with Back, Gray, 1 Count (Pack of 1) https://a.co/d/77n93tL",Amazon,1,D45,Luka Ng
02/17/2024 11:37 AM,33804,NEW,"API., QUEEN, 18”","Oliway Queen Bed Frame, 18 Inch Tall, Heavy Duty 3500lbs Steel Slat Support, Easy Assembly, Noise Free, No Box Spring Needed, Mattress Foundation, Underbed Storage Space https://a.co/d/5ZAlfzN",Amazon,1,C45,Luka Ng
02/17/2024 11:55 AM,33805,NEW,ALL MAIN PART IN,Dog Grass Pad with Tray Artificial Grass Puppy Pee Pad for Dogs Fake Grass for Dog to Pee On Reusable Training Potty Pad with Tray Indoor and Outdoor Use https://a.co/d/gMOP4Zv,Amazon,1,H14,Luka Ng
02/17/2024 12:16 PM,33806,USED LIKE NEW,,"ObusForme Highback Backrest Support - Extra Tall Padded Seat Cushion and Lumbar Support Pillow, Portable Posture Support with Soft and Durable Foam https://a.co/d/9agvlt3",Amazon,1,E11,Luka Ng
02/17/2024 12:23 PM,33807,NEW,"LARGE, NATURAL ","Bellsal Large Bamboo Bed Tray Table, Large Breakfast Tray - 19.7x13 Inch with Adjustable Legs, Multipurpose Serving Tray Use As Portable Laptop Tray, Snack Tray, Platter Tray for Working, Eating https://a.co/d/fEfoZ7E",Amazon,1,H43,Luka Ng
02/17/2024 12:34 PM,33808,NEW,API.,Ibnotuiy Stuffed Animal Zoo Storage Stuffed Animal Holder PVC Plush Storage Organizer Squishmallow Shelf with Elastic Band for Birthday Gift for Nursery Play Room Bedroom https://a.co/d/9QCS5ed,Amazon,1,M13,Luka Ng
02/17/2024 12:39 PM,33809,NEW,API.,Steel Cage Playset for Figures Toy Company Wrestling Ring https://a.co/d/7ortFgU,Amazon,1,K22,Luka Ng
02/17/2024 12:45 PM,33810,NEW,"MISSING REMOTE, UNTEST","DLLT 48W Ceiling Light Fixture Industrial, Dimmable Modern Flush Mount Lighting with Remote Control Bright for Living Room, Bedroom, Kitchen, Dining Room, Office, Hotel 3-Light Changeable https://a.co/d/4APFWxT",Amazon,1,K23,Luka Ng
02/17/2024 12:57 PM,33811,USED LIKE NEW,"API., PART DETACHED ","Sunset Vista Designs Decorative Jolly Santra Sleigh Display, Extra Large, Red Wood & Metal https://a.co/d/iVLur55",Amazon,1,C45,Luka Ng
02/17/2024 1:10 PM,33812,NEW,NON-SLIP 2’,"ORFORD Non-Skid Foldable Wheelchair Ramp 2FT, Threshold Ramp with a Non-Slip Surface, Portable Aluminum Foldable Mobility Scooter Ramp, for Home, Steps, Stairs, Doorways, Curbs https://a.co/d/iFGjN6e",Amazon,1,F23,Luka Ng
02/17/2024 1:56 PM,33813,NEW,1234-7F,"Lucky Doug Play Kitchen Toys for Toddler Kids, Play Kitchen Set Includes Toy Kitchen Accessories for Pretend Play, Kids Kitchen Playset Toys for 3 4 5 6 7 8 Years Old Girls Birthday https://a.co/d/7BzhWrj",Amazon,1,N25,Luka Ng
02/17/2024 2:11 PM,33814,NEW,"MAY MISSING PART OR ACCESSOIRES, CHARCOAL BLACK WOOD GRAIN PRINT ","WLIVE Dresser for Bedroom with 8 Drawers, Wide Fabric Dresser for Storage and Organization, Bedroom Dresser, Chest of Drawers for Living Room, Closet, Hallway, Charcoal Black Wood Grain Print https://a.co/d/7bMZ8Ck",Amazon,1,C44,Luka Ng
